,Dept,Size,IsHoliday,MarkDown3,Month,A,B,C
10126,6,196321,False,0.0,1,1,0,0
10127,60,120653,False,0.0,1,0,1,0
10128,31,39690,False,0.0,1,0,0,1
10129,93,119557,False,0.0,1,0,1,0
10130,80,39910,False,0.0,1,0,0,1
10131,55,206302,False,0.0,1,1,0,0
10132,59,120653,False,0.0,1,0,1,0
10133,36,93188,False,0.0,1,0,1,0
10134,18,39690,False,0.0,1,0,0,1
10135,17,204184,False,0.0,1,1,0,0
10136,36,128107,False,0.0,1,0,1,0
10137,13,203742,False,0.0,1,1,0,0
10138,17,203742,False,0.0,1,1,0,0
10139,38,93188,False,0.0,1,0,1,0
10140,30,184109,False,0.0,1,1,0,0
10141,19,203819,False,0.0,1,1,0,0
10142,54,120653,False,0.0,1,0,1,0
10143,8,103681,False,0.0,1,0,1,0
10144,92,119557,False,0.0,1,0,1,0
10145,55,37392,False,0.0,1,0,1,0
10146,32,203007,False,0.0,1,1,0,0
10147,1,206302,False,0.0,1,1,0,0
10148,81,39690,False,0.0,1,1,0,0
10149,32,152513,False,0.0,1,1,0,0
10150,21,39910,False,0.0,1,0,0,1
10151,18,203819,False,0.0,1,1,0,0
10152,20,203742,False,0.0,1,1,0,0
10153,31,151315,False,0.0,1,1,0,0
10154,52,120653,False,0.0,1,0,1,0
10155,49,206302,False,0.0,1,1,0,0
10156,38,37392,False,0.0,1,0,1,0
10157,28,114533,False,0.0,1,0,1,0
10158,41,128107,False,0.0,1,0,1,0
10159,41,93188,False,0.0,1,0,1,0
10160,2,155083,False,0.0,1,1,0,0
10161,16,119557,False,0.0,1,0,1,0
10162,22,140167,False,0.0,1,0,1,0
10163,82,39690,False,0.0,1,1,0,0
10164,71,103681,False,0.0,1,0,1,0
10165,17,203819,False,0.0,1,1,0,0
10166,44,202307,False,0.0,1,1,0,0
10167,83,151315,False,0.0,1,1,0,0
10168,42,128107,False,0.0,1,0,1,0
10169,40,158114,False,0.0,1,1,0,0
10170,83,39690,False,0.0,1,1,0,0
10171,21,203742,False,0.0,1,1,0,0
10172,58,151315,False,0.0,1,1,0,0
10173,81,39910,False,0.0,1,0,0,1
10174,60,42988,False,0.0,1,0,0,1
10175,20,203819,False,0.0,1,1,0,0
10176,23,140167,False,0.0,1,0,1,0
10177,51,155083,False,0.0,1,1,0,0
10178,41,158114,False,0.0,1,1,0,0
10179,80,39690,False,0.0,1,1,0,0
10180,36,93638,False,0.0,1,0,1,0
10181,18,203742,False,0.0,1,1,0,0
10182,56,120653,False,0.0,1,0,1,0
10183,67,39690,False,0.0,1,0,0,1
10184,25,103681,False,0.0,1,0,1,0
10185,9,103681,False,0.0,1,0,1,0
10186,33,152513,False,0.0,1,1,0,0
10187,38,128107,False,0.0,1,0,1,0
10188,71,203750,False,0.0,1,1,0,0
10189,40,204184,False,0.0,1,1,0,0
10190,38,93638,False,0.0,1,0,1,0
10191,54,119557,False,0.0,1,0,1,0
10192,19,203742,False,0.0,1,1,0,0
10193,90,37392,False,0.0,1,0,1,0
10194,8,42988,False,0.0,1,0,0,1
10195,94,39910,False,0.0,1,1,0,0
10196,90,42988,False,0.0,1,0,0,1
10197,7,196321,False,0.0,1,1,0,0
10198,55,120653,False,0.0,1,0,1,0
10199,87,140167,False,0.0,1,0,1,0
10200,40,93188,False,0.0,1,0,1,0
10201,33,196321,False,0.0,1,1,0,0
10202,40,128107,False,0.0,1,0,1,0
10203,94,151315,False,0.0,1,1,0,0
10204,1,184109,False,0.0,1,1,0,0
10205,40,39910,False,0.0,1,1,0,0
10206,60,203750,False,0.0,1,1,0,0
10207,91,158114,False,0.0,1,1,0,0
10208,23,203819,False,0.0,1,1,0,0
10209,4,196321,False,0.0,1,1,0,0
10210,81,120653,False,0.0,1,0,1,0
10211,92,202307,False,0.0,1,1,0,0
10212,83,140167,False,0.0,1,0,1,0
10213,55,202307,False,0.0,1,1,0,0
10214,8,203742,False,0.0,1,1,0,0
10215,33,93188,False,0.0,1,0,1,0
10216,30,203750,False,0.0,1,1,0,0
10217,11,205863,False,0.0,1,1,0,0
10218,80,120653,False,0.0,1,0,1,0
10219,24,114533,False,0.0,1,0,1,0
10220,40,203007,False,0.0,1,1,0,0
10221,37,202307,False,0.0,1,1,0,0
10222,59,39690,False,0.0,1,1,0,0
10223,7,203742,False,0.0,1,1,0,0
10224,5,39910,False,0.0,1,0,0,1
10225,59,206302,False,0.0,1,1,0,0
10226,12,42988,False,0.0,1,0,0,1
10227,28,184109,False,0.0,1,1,0,0
10228,1,155083,False,0.0,1,1,0,0
10229,19,119557,False,0.0,1,0,1,0
10230,27,203819,False,0.0,1,1,0,0
10231,21,37392,False,0.0,1,0,1,0
10232,96,57197,False,0.0,1,0,1,0
10233,87,37392,False,0.0,1,0,1,0
10234,10,103681,False,0.0,1,0,1,0
10235,79,120653,False,0.0,1,0,1,0
10236,34,93188,False,0.0,1,0,1,0
10237,34,196321,False,0.0,1,1,0,0
10238,9,203742,False,0.0,1,1,0,0
10239,79,39910,False,0.0,1,0,0,1
10240,55,155083,False,0.0,1,1,0,0
10241,46,158114,False,0.0,1,1,0,0
10242,83,39910,False,0.0,1,1,0,0
10243,29,128107,False,0.0,1,0,1,0
10244,40,152513,False,0.0,1,1,0,0
10245,24,37392,False,0.0,1,0,1,0
10246,55,39690,False,0.0,1,1,0,0
10247,46,119557,False,0.0,1,0,1,0
10248,82,120653,False,0.0,1,0,1,0
10249,6,39690,False,0.0,1,0,0,1
10250,13,42988,False,0.0,1,0,0,1
10251,81,184109,False,0.0,1,1,0,0
10252,94,119557,False,0.0,1,0,1,0
10253,6,203742,False,0.0,1,1,0,0
10254,45,202307,False,0.0,1,1,0,0
10255,32,93188,False,0.0,1,0,1,0
10256,11,37392,False,0.0,1,0,1,0
10257,60,206302,False,0.0,1,1,0,0
10258,5,202307,False,0.0,1,1,0,0
10259,48,158114,False,0.0,1,1,0,0
10260,30,128107,False,0.0,1,0,1,0
10261,4,184109,False,0.0,1,1,0,0
10262,11,103681,False,0.0,1,0,1,0
10263,41,203007,False,0.0,1,1,0,0
10264,58,203750,False,0.0,1,1,0,0
10265,17,39690,False,0.0,1,0,0,1
10266,20,204184,False,0.0,1,1,0,0
10267,21,155083,False,0.0,1,1,0,0
10268,67,204184,False,0.0,1,1,0,0
10269,30,93638,False,0.0,1,0,1,0
10270,28,203819,False,0.0,1,1,0,0
10271,74,151315,False,0.0,1,1,0,0
10272,11,203750,False,0.0,1,1,0,0
10273,29,203819,False,0.0,1,1,0,0
10274,14,204184,False,0.0,1,1,0,0
10275,31,128107,False,0.0,1,0,1,0
10276,19,204184,False,0.0,1,1,0,0
10277,67,39690,False,0.0,1,1,0,0
10278,49,119557,False,0.0,1,0,1,0
10279,92,42988,False,0.0,1,0,0,1
10280,33,128107,False,0.0,1,0,1,0
10281,3,184109,False,0.0,1,1,0,0
10282,25,114533,False,0.0,1,0,1,0
10283,18,204184,False,0.0,1,1,0,0
10284,11,203742,False,0.0,1,1,0,0
10285,11,42988,False,0.0,1,0,0,1
10286,59,204184,False,0.0,1,1,0,0
10287,37,203007,False,0.0,1,1,0,0
10288,45,158114,False,0.0,1,1,0,0
10289,85,140167,False,0.0,1,0,1,0
10290,9,155083,False,0.0,1,1,0,0
10291,25,203819,False,0.0,1,1,0,0
10292,97,204184,False,0.0,1,1,0,0
10293,29,184109,False,0.0,1,1,0,0
10294,35,152513,False,0.0,1,1,0,0
10295,12,203742,False,0.0,1,1,0,0
10296,54,155083,False,0.0,1,1,0,0
10297,92,184109,False,0.0,1,1,0,0
10298,34,151315,False,0.0,1,1,0,0
10299,96,151315,False,0.0,1,1,0,0
10300,24,203819,False,0.0,1,1,0,0
10301,34,128107,False,0.0,1,0,1,0
10302,56,206302,False,0.0,1,1,0,0
10303,10,42988,False,0.0,1,0,0,1
10304,67,120653,False,0.0,1,0,1,0
10305,8,205863,False,0.0,1,1,0,0
10306,32,93638,False,0.0,1,0,1,0
10307,12,203750,False,0.0,1,1,0,0
10308,38,204184,False,0.0,1,1,0,0
10309,71,120653,False,0.0,1,0,1,0
10310,35,93188,False,0.0,1,0,1,0
10311,28,140167,False,0.0,1,0,1,0
10312,56,37392,False,0.0,1,0,1,0
10313,60,39690,False,0.0,1,1,0,0
10314,74,103681,False,0.0,1,0,1,0
10315,58,206302,False,0.0,1,1,0,0
10316,74,39910,False,0.0,1,1,0,0
10317,29,203750,False,0.0,1,1,0,0
10318,74,120653,False,0.0,1,0,1,0
10319,38,152513,False,0.0,1,1,0,0
10320,41,57197,False,0.0,1,0,1,0
10321,27,140167,False,0.0,1,0,1,0
10322,93,152513,False,0.0,1,1,0,0
10323,60,204184,False,0.0,1,1,0,0
10324,4,205863,False,0.0,1,1,0,0
10325,26,140167,False,0.0,1,0,1,0
10326,12,202307,False,0.0,1,1,0,0
10327,25,39910,False,0.0,1,0,0,1
10328,59,203750,False,0.0,1,1,0,0
10329,42,39910,False,0.0,1,1,0,0
10330,20,202307,False,0.0,1,1,0,0
10331,18,119557,False,0.0,1,0,1,0
10332,26,203819,False,0.0,1,1,0,0
10333,60,39690,False,0.0,1,0,0,1
10334,5,196321,False,0.0,1,1,0,0
10335,72,120653,False,0.0,1,0,1,0
10336,36,152513,False,0.0,1,1,0,0
10337,5,39910,False,0.0,1,1,0,0
10338,93,42988,False,0.0,1,0,0,1
10339,32,128107,False,0.0,1,0,1,0
10340,38,203007,False,0.0,1,1,0,0
10341,31,93638,False,0.0,1,0,1,0
10342,8,39910,False,0.0,1,1,0,0
10343,31,203007,False,0.0,1,1,0,0
10344,2,206302,False,0.0,1,1,0,0
10345,6,103681,False,0.0,1,0,1,0
10346,31,203742,False,0.0,1,1,0,0
10347,52,93188,False,0.0,1,0,1,0
10348,7,39910,False,0.0,1,0,0,1
10349,83,39910,False,0.0,1,0,0,1
10350,38,206302,False,0.0,1,1,0,0
10351,6,42988,False,0.0,1,0,0,1
10352,8,203819,False,0.0,1,1,0,0
10353,91,57197,False,0.0,1,0,1,0
10354,37,206302,False,0.0,1,1,0,0
10355,34,120653,False,0.0,1,0,1,0
10356,34,114533,False,0.0,1,0,1,0
10357,52,93638,False,0.0,1,0,1,0
10358,14,140167,False,0.0,1,0,1,0
10359,82,39910,False,0.0,1,1,0,0
10360,95,39690,False,0.0,1,1,0,0
10361,96,39690,False,0.0,1,0,0,1
10362,41,103681,False,0.0,1,0,1,0
10363,35,158114,False,0.0,1,1,0,0
10364,17,39910,False,0.0,1,0,0,1
10365,7,203819,False,0.0,1,1,0,0
10366,33,120653,False,0.0,1,0,1,0
10367,52,57197,False,0.0,1,0,1,0
10368,32,203742,False,0.0,1,1,0,0
10369,54,93188,False,0.0,1,0,1,0
10370,11,39910,False,0.0,1,1,0,0
10371,59,119557,False,0.0,1,0,1,0
10372,92,140167,False,0.0,1,0,1,0
10373,23,203007,False,0.0,1,1,0,0
10374,8,155083,False,0.0,1,1,0,0
10375,56,128107,False,0.0,1,0,1,0
10376,81,203750,False,0.0,1,1,0,0
10377,16,203750,False,0.0,1,1,0,0
10378,51,57197,False,0.0,1,0,1,0
10379,93,39690,False,0.0,1,1,0,0
10380,10,39910,False,0.0,1,1,0,0
10381,26,203007,False,0.0,1,1,0,0
10382,91,140167,False,0.0,1,0,1,0
10383,26,202307,False,0.0,1,1,0,0
10384,6,202307,False,0.0,1,1,0,0
10385,46,93638,False,0.0,1,0,1,0
10386,25,203007,False,0.0,1,1,0,0
10387,90,119557,False,0.0,1,0,1,0
10388,58,119557,False,0.0,1,0,1,0
10389,26,37392,False,0.0,1,0,1,0
10390,33,114533,False,0.0,1,0,1,0
10391,36,120653,False,0.0,1,0,1,0
10392,55,184109,False,0.0,1,1,0,0
10393,67,42988,False,0.0,1,0,0,1
10394,54,128107,False,0.0,1,0,1,0
10395,30,203742,False,0.0,1,1,0,0
10396,44,155083,False,0.0,1,1,0,0
10397,5,206302,False,0.0,1,1,0,0
10398,94,39690,False,0.0,1,1,0,0
10399,60,103681,False,0.0,1,0,1,0
10400,24,203007,False,0.0,1,1,0,0
10401,12,204184,False,0.0,1,1,0,0
10402,27,152513,False,0.0,1,1,0,0
10403,55,128107,False,0.0,1,0,1,0
10404,36,158114,False,0.0,1,1,0,0
10405,33,184109,False,0.0,1,1,0,0
10406,9,203819,False,0.0,1,1,0,0
10407,11,196321,False,0.0,1,1,0,0
10408,35,120653,False,0.0,1,0,1,0
10409,96,152513,False,0.0,1,1,0,0
10410,29,203742,False,0.0,1,1,0,0
10411,58,128107,False,0.0,1,0,1,0
10412,26,152513,False,0.0,1,1,0,0
10413,31,120653,False,0.0,1,0,1,0
10414,7,206302,False,0.0,1,1,0,0
10415,96,39910,False,0.0,1,0,0,1
10416,22,202307,False,0.0,1,1,0,0
10417,21,203007,False,0.0,1,1,0,0
10418,54,93638,False,0.0,1,0,1,0
10419,95,39910,False,0.0,1,1,0,0
10420,85,42988,False,0.0,1,0,0,1
10421,42,202307,False,0.0,1,1,0,0
10422,21,39690,False,0.0,1,0,0,1
10423,11,204184,False,0.0,1,1,0,0
10424,79,39910,False,0.0,1,1,0,0
10425,98,39690,False,0.0,1,1,0,0
10426,59,103681,False,0.0,1,0,1,0
10427,5,103681,False,0.0,1,0,1,0
10428,26,203750,False,0.0,1,1,0,0
10429,30,120653,False,0.0,1,0,1,0
10430,40,37392,False,0.0,1,0,1,0
10431,12,140167,False,0.0,1,0,1,0
10432,36,203742,False,0.0,1,1,0,0
10433,35,114533,False,0.0,1,0,1,0
10434,56,93188,False,0.0,1,0,1,0
10435,55,93638,False,0.0,1,0,1,0
10436,10,202307,False,0.0,1,1,0,0
10437,17,203750,False,0.0,1,1,0,0
10438,29,120653,False,0.0,1,0,1,0
10439,41,151315,False,0.0,1,1,0,0
10440,71,128107,False,0.0,1,0,1,0
10441,35,206302,False,0.0,1,1,0,0
10442,4,203819,False,0.0,1,1,0,0
10443,92,37392,False,0.0,1,0,1,0
10444,74,39690,False,0.0,1,0,0,1
10445,52,37392,False,0.0,1,0,1,0
10446,30,196321,False,0.0,1,1,0,0
10447,33,203742,False,0.0,1,1,0,0
10448,25,155083,False,0.0,1,1,0,0
10449,34,184109,False,0.0,1,1,0,0
10450,13,140167,False,0.0,1,0,1,0
10451,6,203819,False,0.0,1,1,0,0
10452,11,119557,False,0.0,1,0,1,0
10453,93,158114,False,0.0,1,1,0,0
10454,29,103681,False,0.0,1,0,1,0
10455,96,39690,False,0.0,1,1,0,0
10456,55,93188,False,0.0,1,0,1,0
10457,59,128107,False,0.0,1,0,1,0
10458,36,206302,False,0.0,1,1,0,0
10459,34,203742,False,0.0,1,1,0,0
10460,97,152513,False,0.0,1,1,0,0
10461,22,203007,False,0.0,1,1,0,0
10462,42,155083,False,0.0,1,1,0,0
10463,6,206302,False,0.0,1,1,0,0
10464,54,57197,False,0.0,1,0,1,0
10465,12,196321,False,0.0,1,1,0,0
10466,26,103681,False,0.0,1,0,1,0
10467,97,39690,False,0.0,1,1,0,0
10468,25,152513,False,0.0,1,1,0,0
10469,32,120653,False,0.0,1,0,1,0
10470,34,158114,False,0.0,1,1,0,0
10471,35,203742,False,0.0,1,1,0,0
10472,5,203819,False,0.0,1,1,0,0
10473,10,119557,False,0.0,1,0,1,0
10474,5,42988,False,0.0,1,0,0,1
10475,67,128107,False,0.0,1,0,1,0
10476,95,39690,False,0.0,1,0,0,1
10477,28,39690,False,0.0,1,0,0,1
10478,94,158114,False,0.0,1,1,0,0
10479,12,119557,False,0.0,1,0,1,0
10480,10,203819,False,0.0,1,1,0,0
10481,11,202307,False,0.0,1,1,0,0
10482,87,42988,False,0.0,1,0,0,1
10483,3,206302,False,0.0,1,1,0,0
10484,40,93638,False,0.0,1,0,1,0
10485,97,39910,False,0.0,1,0,0,1
10486,24,203742,False,0.0,1,1,0,0
10487,46,120653,False,0.0,1,0,1,0
10488,74,203750,False,0.0,1,1,0,0
10489,92,158114,False,0.0,1,1,0,0
10490,46,128107,False,0.0,1,0,1,0
10491,98,39690,False,0.0,1,0,0,1
10492,14,203750,False,0.0,1,1,0,0
10493,71,151315,False,0.0,1,1,0,0
10494,30,114533,False,0.0,1,0,1,0
10495,87,39690,False,0.0,1,1,0,0
10496,90,39690,False,0.0,1,1,0,0
10497,56,184109,False,0.0,1,1,0,0
10498,41,93638,False,0.0,1,0,1,0
10499,31,202307,False,0.0,1,1,0,0
10500,9,196321,False,0.0,1,1,0,0
10501,45,120653,False,0.0,1,0,1,0
10502,27,203750,False,0.0,1,1,0,0
10503,9,39910,False,0.0,1,1,0,0
10504,13,119557,False,0.0,1,0,1,0
10505,29,203007,False,0.0,1,1,0,0
10506,19,140167,False,0.0,1,0,1,0
10507,45,93188,False,0.0,1,0,1,0
10508,1,37392,False,0.0,1,0,1,0
10509,72,39690,False,0.0,1,0,0,1
10510,30,152513,False,0.0,1,1,0,0
10511,95,152513,False,0.0,1,1,0,0
10512,25,203742,False,0.0,1,1,0,0
10513,90,140167,False,0.0,1,0,1,0
10514,20,140167,False,0.0,1,0,1,0
10515,72,203750,False,0.0,1,1,0,0
10516,22,203742,False,0.0,1,1,0,0
10517,48,155083,False,0.0,1,1,0,0
10518,42,93188,False,0.0,1,0,1,0
10519,46,206302,False,0.0,1,1,0,0
10520,31,152513,False,0.0,1,1,0,0
10521,51,196321,False,0.0,1,1,0,0
10522,8,196321,False,0.0,1,1,0,0
10523,50,120653,False,0.0,1,0,1,0
10524,30,37392,False,0.0,1,0,1,0
10525,14,119557,False,0.0,1,0,1,0
10526,31,184109,False,0.0,1,1,0,0
10527,16,203819,False,0.0,1,1,0,0
10528,49,120653,False,0.0,1,0,1,0
10529,14,203819,False,0.0,1,1,0,0
10530,23,155083,False,0.0,1,1,0,0
10531,21,140167,False,0.0,1,0,1,0
10532,41,204184,False,0.0,1,1,0,0
10533,21,202307,False,0.0,1,1,0,0
10534,30,203007,False,0.0,1,1,0,0
10535,44,93188,False,0.0,1,0,1,0
10536,32,196321,False,0.0,1,1,0,0
10537,10,39690,False,0.0,1,0,0,1
10538,44,128107,False,0.0,1,0,1,0
10539,56,202307,False,0.0,1,1,0,0
10540,29,114533,False,0.0,1,0,1,0
10541,7,42988,False,0.0,1,0,0,1
10542,23,203742,False,0.0,1,1,0,0
10543,55,119557,False,0.0,1,0,1,0
10544,44,206302,False,0.0,1,1,0,0
10545,7,103681,False,0.0,1,0,1,0
10546,28,152513,False,0.0,1,1,0,0
10547,28,203007,False,0.0,1,1,0,0
10548,40,103681,False,0.0,1,0,1,0
10549,41,120653,False,0.0,1,0,1,0
10550,27,203742,False,0.0,1,1,0,0
10551,12,203819,False,0.0,1,1,0,0
10552,24,155083,False,0.0,1,1,0,0
10553,17,140167,False,0.0,1,0,1,0
10554,1,202307,False,0.0,1,1,0,0
10555,11,203819,False,0.0,1,1,0,0
10556,50,128107,False,0.0,1,0,1,0
10557,49,151315,False,0.0,1,1,0,0
10558,40,206302,False,0.0,1,1,0,0
10559,31,196321,False,0.0,1,1,0,0
10560,42,204184,False,0.0,1,1,0,0
10561,32,114533,False,0.0,1,0,1,0
10562,92,39690,False,0.0,1,1,0,0
10563,48,93188,False,0.0,1,0,1,0
10564,20,37392,False,0.0,1,0,1,0
10565,37,158114,False,0.0,1,1,0,0
10566,38,151315,False,0.0,1,1,0,0
10567,10,196321,False,0.0,1,1,0,0
10568,40,120653,False,0.0,1,0,1,0
10569,80,203750,False,0.0,1,1,0,0
10570,38,39910,False,0.0,1,1,0,0
10571,52,128107,False,0.0,1,0,1,0
10572,97,39690,False,0.0,1,0,0,1
10573,16,140167,False,0.0,1,0,1,0
10574,13,37392,False,0.0,1,0,1,0
10575,52,196321,False,0.0,1,1,0,0
10576,38,120653,False,0.0,1,0,1,0
10577,92,57197,False,0.0,1,0,1,0
10578,3,155083,False,0.0,1,1,0,0
10579,28,203742,False,0.0,1,1,0,0
10580,44,120653,False,0.0,1,0,1,0
10581,91,119557,False,0.0,1,0,1,0
10582,27,203007,False,0.0,1,1,0,0
10583,38,158114,False,0.0,1,1,0,0
10584,26,203742,False,0.0,1,1,0,0
10585,46,155083,False,0.0,1,1,0,0
10586,32,184109,False,0.0,1,1,0,0
10587,13,203819,False,0.0,1,1,0,0
10588,4,206302,False,0.0,1,1,0,0
10589,82,39910,False,0.0,1,0,0,1
10590,42,206302,False,0.0,1,1,0,0
10591,54,37392,False,0.0,1,0,1,0
10592,46,57197,False,0.0,1,0,1,0
10593,46,93188,False,0.0,1,0,1,0
10594,42,120653,False,0.0,1,0,1,0
10595,60,196321,False,0.0,1,1,0,0
10596,3,205863,False,0.0,1,1,0,0
10597,82,184109,False,0.0,1,1,0,0
10598,49,128107,False,0.0,1,0,1,0
10599,18,39910,False,0.0,1,0,0,1
10600,79,203750,False,0.0,1,1,0,0
10601,56,119557,False,0.0,1,0,1,0
10602,91,184109,False,0.0,1,1,0,0
10603,18,140167,False,0.0,1,0,1,0
10604,91,39690,False,0.0,1,1,0,0
10605,67,103681,False,0.0,1,0,1,0
10606,13,204184,False,0.0,1,1,0,0
10607,93,202307,False,0.0,1,1,0,0
10608,44,93638,False,0.0,1,0,1,0
10609,41,206302,False,0.0,1,1,0,0
10610,29,152513,False,0.0,1,1,0,0
10611,91,37392,False,0.0,1,0,1,0
10612,31,114533,False,0.0,1,0,1,0
10613,42,93638,False,0.0,1,0,1,0
10614,92,93188,False,0.0,1,0,1,0
10615,10,203742,False,0.0,1,1,0,0
10616,6,202505,False,0.0,1,1,0,0
10617,26,200898,False,0.0,1,1,0,0
10618,12,34875,False,0.0,1,0,1,0
10619,36,207499,False,0.0,1,1,0,0
10620,38,39910,False,0.0,1,0,0,1
10621,87,123737,False,0.0,1,0,1,0
10622,25,118221,False,0.0,1,0,1,0
10623,3,118221,False,0.0,1,0,1,0
10624,49,155078,False,0.0,1,1,0,0
10625,37,207499,False,0.0,1,1,0,0
10626,5,126512,False,0.0,1,0,1,0
10627,91,41062,False,0.0,1,0,0,1
10628,38,207499,False,0.0,1,1,0,0
10629,46,70713,False,0.0,1,0,1,0
10630,95,34875,False,0.0,1,0,1,0
10631,52,155078,False,0.0,1,1,0,0
10632,30,205863,False,0.0,1,1,0,0
10633,26,123737,False,0.0,1,0,1,0
10634,6,126512,False,0.0,1,0,1,0
10635,85,118221,False,0.0,1,0,1,0
10636,91,205863,False,0.0,1,1,0,0
10637,59,34875,False,0.0,1,0,1,0
10638,29,34875,False,0.0,1,0,1,0
10639,54,123737,False,0.0,1,0,1,0
10640,2,200898,False,0.0,1,1,0,0
10641,92,41062,False,0.0,1,0,0,1
10642,34,207499,False,0.0,1,1,0,0
10643,4,34875,False,0.0,1,0,1,0
10644,54,70713,False,0.0,1,0,1,0
10645,16,151315,False,0.0,1,1,0,0
10646,46,155078,False,0.0,1,1,0,0
10647,7,126512,False,0.0,1,0,1,0
10648,3,123737,False,0.0,1,0,1,0
10649,35,207499,False,0.0,1,1,0,0
10650,25,151315,False,0.0,1,1,0,0
10651,52,70713,False,0.0,1,0,1,0
10652,27,151315,False,0.0,1,1,0,0
10653,45,70713,False,0.0,1,0,1,0
10654,40,200898,False,0.0,1,1,0,0
10655,24,202505,False,0.0,1,1,0,0
10656,29,205863,False,0.0,1,1,0,0
10657,13,205863,False,0.0,1,1,0,0
10658,22,57197,False,0.0,1,0,1,0
10659,3,126512,False,0.0,1,0,1,0
10660,45,207499,False,0.0,1,1,0,0
10661,80,39690,False,0.0,1,0,0,1
10662,3,200898,False,0.0,1,1,0,0
10663,46,207499,False,0.0,1,1,0,0
10664,40,39910,False,0.0,1,0,0,1
10665,1,123737,False,0.0,1,0,1,0
10666,90,123737,False,0.0,1,0,1,0
10667,2,118221,False,0.0,1,0,1,0
10668,55,155078,False,0.0,1,1,0,0
10669,40,70713,False,0.0,1,0,1,0
10670,30,219622,False,0.0,1,1,0,0
10671,2,123737,False,0.0,1,0,1,0
10672,35,200898,False,0.0,1,1,0,0
10673,41,70713,False,0.0,1,0,1,0
10674,67,205863,False,0.0,1,1,0,0
10675,40,207499,False,0.0,1,1,0,0
10676,4,126512,False,0.0,1,0,1,0
10677,44,70713,False,0.0,1,0,1,0
10678,14,39690,False,0.0,1,0,0,1
10679,26,118221,False,0.0,1,0,1,0
10680,41,207499,False,0.0,1,1,0,0
10681,85,219622,False,0.0,1,1,0,0
10682,52,200898,False,0.0,1,1,0,0
10683,42,70713,False,0.0,1,0,1,0
10684,54,155078,False,0.0,1,1,0,0
10685,90,41062,False,0.0,1,0,0,1
10686,42,207499,False,0.0,1,1,0,0
10687,36,205863,False,0.0,1,1,0,0
10688,52,219622,False,0.0,1,1,0,0
10689,44,207499,False,0.0,1,1,0,0
10690,8,126512,False,0.0,1,0,1,0
10691,24,118221,False,0.0,1,0,1,0
10692,55,70713,False,0.0,1,0,1,0
10693,83,123737,False,0.0,1,0,1,0
10694,24,207499,False,0.0,1,1,0,0
10695,4,118221,False,0.0,1,0,1,0
10696,34,205863,False,0.0,1,1,0,0
10697,71,70713,False,0.0,1,0,1,0
10698,95,41062,False,0.0,1,0,0,1
10699,81,196321,False,0.0,1,1,0,0
10700,25,207499,False,0.0,1,1,0,0
10701,85,39690,False,0.0,1,0,0,1
10702,12,126512,False,0.0,1,0,1,0
10703,12,202505,False,0.0,1,1,0,0
10704,67,70713,False,0.0,1,0,1,0
10705,5,123737,False,0.0,1,0,1,0
10706,24,205863,False,0.0,1,1,0,0
10707,11,34875,False,0.0,1,0,1,0
10708,87,219622,False,0.0,1,1,0,0
10709,26,207499,False,0.0,1,1,0,0
10710,21,151315,False,0.0,1,1,0,0
10711,13,39690,False,0.0,1,0,0,1
10712,21,207499,False,0.0,1,1,0,0
10713,74,70713,False,0.0,1,0,1,0
10714,22,118221,False,0.0,1,0,1,0
10715,40,155078,False,0.0,1,1,0,0
10716,14,126512,False,0.0,1,0,1,0
10717,81,39690,False,0.0,1,0,0,1
10718,28,39910,False,0.0,1,0,0,1
10719,72,205863,False,0.0,1,1,0,0
10720,22,207499,False,0.0,1,1,0,0
10721,22,202505,False,0.0,1,1,0,0
10722,24,123737,False,0.0,1,0,1,0
10723,1,200898,False,0.0,1,1,0,0
10724,23,207499,False,0.0,1,1,0,0
10725,72,70713,False,0.0,1,0,1,0
10726,6,123737,False,0.0,1,0,1,0
10727,13,126512,False,0.0,1,0,1,0
10728,50,219622,False,0.0,1,1,0,0
10729,41,155078,False,0.0,1,1,0,0
10730,32,219622,False,0.0,1,1,0,0
10731,56,70713,False,0.0,1,0,1,0
10732,60,34875,False,0.0,1,0,1,0
10733,32,39910,False,0.0,1,0,0,1
10734,4,123737,False,0.0,1,0,1,0
10735,44,155078,False,0.0,1,1,0,0
10736,31,219622,False,0.0,1,1,0,0
10737,72,118221,False,0.0,1,0,1,0
10738,23,202505,False,0.0,1,1,0,0
10739,93,41062,False,0.0,1,0,0,1
10740,31,207499,False,0.0,1,1,0,0
10741,6,151315,False,0.0,1,1,0,0
10742,32,207499,False,0.0,1,1,0,0
10743,94,34875,False,0.0,1,0,1,0
10744,98,39690,False,0.0,1,0,0,1
10745,33,207499,False,0.0,1,1,0,0
10746,9,126512,False,0.0,1,0,1,0
10747,30,207499,False,0.0,1,1,0,0
10748,71,205863,False,0.0,1,1,0,0
10749,58,70713,False,0.0,1,0,1,0
10750,21,57197,False,0.0,1,0,1,0
10751,11,126512,False,0.0,1,0,1,0
10752,31,39910,False,0.0,1,0,0,1
10753,94,41062,False,0.0,1,0,0,1
10754,60,70713,False,0.0,1,0,1,0
10755,27,207499,False,0.0,1,1,0,0
10756,23,118221,False,0.0,1,0,1,0
10757,87,41062,False,0.0,1,0,0,1
10758,28,207499,False,0.0,1,1,0,0
10759,25,123737,False,0.0,1,0,1,0
